Horário Início;;Programa;;Episódio;;Temporada;;N. Episódio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Domicilio;;Cov_INT1;Cov_INTE2;Cov_INTE3;Cov_INTE4;;Cov_Total_Individuos;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Domicilio;;Rat_INT1;Rat_INTE2;Rat_INTE3;Rat_INTE4;;Rat_Total_Individuos;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Domicilio;;Ats_INT1;Ats_INTE2;Ats_INTE3;Ats_INTE4;;Ats_Total_Individuos;;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Domicilio;;Aff_INT1;Aff_INTE2;Aff_INTE3;Aff_INTE4;;Aff_Total_Individuos;;Horário Termino
27/05/2018  19:00:00 ;;Coração de Pescador;;Os gigantes tambaquis do Teles Pires;;4;;24;;10,24;4,577;;;;14,817;;11,17;4,06;;;;15,23;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;10,24;4,577;;;;14,817;;11,17;4,06;;;;15,23;;06/03/2018  03:00:00 
27/05/2018  19:30:00 ;;Aquarismo;;Visitando a Mydor;;5;;1;;18,62;4,526;;;;23,146;;30,04;4,734;;;;34,774;;0;0,863;;;;0,863;;0;1,078;;;;1,078;;00:00:00;00:03:00;;;;0:03:00;;0:00:00;0:03:00;;;;0:03:00;;;18,62;4,526;;;;23,146;;30,04;4,734;;;;34,774;;06/03/2018  03:30:00 
27/05/2018  20:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;12,14;7,774;4,526;26,01;;50,45;;21,76;17,05;4,734;29,08;;72,624;;5,301;4,617;2,462;0;;12,38;;8,43;8,233;4,734;29,08;;50,477;;00:08:18;00:15:00;0:08:00;0:00:00;;0:31:18;;0:10:34;0:15:00;0:08:00;0:00:00;;0:33:34;;;12,14;7,774;4,526;26,01;;50,45;;21,76;17,05;4,734;29,08;;72,624;;06/03/2018  04:00:00 
27/05/2018  21:00:00 ;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;18,2;10,56;3,36;3,36;;35,48;;19,8;12,62;3,408;3,408;;39,236;;2,173;0,301;0,928;0;;3,402;;2,202;0,245;3,408;3,408;;9,263;;00:03:49;00:01:00;0:04:00;0:00:00;;0:08:49;;0:03:44;0:01:00;0:04:00;0:00:00;;0:08:44;;;18,2;10,56;3,36;3,36;;35,48;;19,8;12,62;3,408;3,408;;39,236;;06/03/2018  04:30:00 
27/05/2018  22:00:00 ;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;11,68;20,92;16,55;13,19;;62,34;;11,95;19,84;15,13;15,61;;62,53;;0,75;2,878;0,325;0;;3,953;;0,754;2,717;15,13;15,61;;34,211;;00:02:00;00:10:00;0:01:00;0:00:00;;0:13:00;;0:02:00;0:10:00;0:01:00;0:00:00;;0:13:00;;;11,68;20,92;16,55;13,19;;62,34;;11,95;19,84;15,13;15,61;;62,53;;06/03/2018  05:30:00 
27/05/2018 23:00:00;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;3,36;11,85;;;;15,21;;3,408;13,04;;;;16,448;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;3,36;11,85;;;;15,21;;3,408;13,04;;;;16,448;;06/03/2018  06:00:00 
27/05/2018  23:30:00 ;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;0;0;;;;0;;0;0;;;;0;;0,651;0,234;;;;0,885;;1,096;0,191;;;;1,287;;00:01:22;00:01:00;;;;0:02:22;;0:01:36;0:01:00;;;;0:02:36;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  06:30:00 
28/05/2018  00:00:00 ;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;4,035;12,59;;;;16,625;;6,528;13,96;;;;20,488;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;4,035;12,59;;;;16,625;;6,528;13,96;;;;20,488;;06/03/2018  07:00:00 
28/05/2018  00:30:00 ;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;6,732;2,331;;;;9,063;;6,258;2,257;;;;8,515;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;6,732;2,331;;;;9,063;;6,258;2,257;;;;8,515;;06/03/2018  07:30:00 
28/05/2018  01:00:00 ;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  08:00:00 
28/05/2018  01:30:00 ;;A Arte do Atado;;Mini streamer;;5;;3;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  08:30:00 
28/05/2018  02:00:00 ;;A Meta;;A linha;;2;;5;;0;0;0;5,564;;5,564;;0;0;0;4,519;;4,519;;0;0;0;0;;0;;0;0;0;4,519;;4,519;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;5,564;;5,564;;0;0;0;4,519;;4,519;;06/03/2018  09:30:00 
28/05/2018  03:00:00 ;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  10:00:00 
28/05/2018  03:30:00 ;;Pura Pesca;;Trairões do rio Trombetas;;2;;16;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;06/03/2018  11:00:00 
28/05/2018  04:30:00 ;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;0;4,23;0;0;;4,23;;0;3,632;0;0;;3,632;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;4,23;0;0;;4,23;;0;3,632;0;0;;3,632;;06/03/2018  11:30:00 
28/05/2018  05:30:00 ;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  12:00:00 
28/05/2018  06:00:00 ;;Ases da Pesca em Ação;;Maicon Bianchi e sua paixão pela pesca de tucunarés;;5;;1;;0;0;;;;0;;0;0;;;;0;;0;0,666;;;;0,666;;0;0,638;;;;0,638;;00:00:00;00:02:00;;;;0:02:00;;0:00:00;0:02:00;;;;0:02:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  12:30:00 
28/05/2018  06:30:00 ;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  13:00:00 
28/05/2018  07:00:00 ;;FishTV Teste;;Linha Tectam Premium Plus e vara Tactic;;4;;15;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  14:00:00 
28/05/2018  07:30:00 ;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  15:00:00 
28/05/2018  08:00:00 ;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;8,768;4,989;0;0;;13,757;;7,149;4,68;0;0;;11,829;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;8,768;4,989;0;0;;13,757;;7,149;4,68;0;0;;11,829;;06/03/2018  16:00:00 
28/05/2018  09:00:00 ;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;0;5,564;;;;5,564;;0;7,965;;;;7,965;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;5,564;;;;5,564;;0;7,965;;;;7,965;;06/03/2018  16:30:00 
28/05/2018  09:30:00 ;;Momento da Pesca;;A desafiadora pesca de marlins-azuis;;7;;9;;3,353;0;0;0;;3,353;;4,928;0;0;0;;4,928;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;3,353;0;0;0;;3,353;;4,928;0;0;0;;4,928;;06/03/2018  17:00:00 
28/05/2018  10:30:00 ;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;0;0;;;;0;;0;0;;;;0;;0;0,227;;;;0,227;;0;0,206;;;;0,206;;00:00:00;00:01:00;;;;0:01:00;;0:00:00;0:01:00;;;;0:01:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  17:30:00 
28/05/2018  11:00:00 ;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;0;0;;;;0;;0;0;;;;0;;0,909;0,682;;;;1,591;;0,823;0,617;;;;1,44;;00:04:00;00:03:00;;;;0:07:00;;0:04:00;0:03:00;;;;0:07:00;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  18:00:00 
28/05/2018  11:30:00 ;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;5,612;5,612;;;;11,224;;9,743;9,743;;;;19,486;;3,923;4,738;;;;8,661;;3,869;4,649;;;;8,518;;00:13:00;00:09:14;;;;0:22:14;;0:13:00;0:09:38;;;;0:22:38;;;5,612;5,612;;;;11,224;;9,743;9,743;;;;19,486;;06/03/2018  18:30:00 
28/05/2018  12:00:00 ;;Saltwater;;Pescaria de miraguaias no Guarujá;;2;;1;;0;0;;;;0;;0;0;;;;0;;4,526;5,501;;;;10,027;;4,464;5,677;;;;10,141;;00:15:00;00:06:27;;;;0:21:27;;0:15:00;0:06:29;;;;0:21:29;;;0;0;;;;0;;0;0;;;;0;;06/03/2018  19:00:00 
28/05/2018  12:30:00 ;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;2,544;0;;;;2,544;;3,198;0;;;;3,198;;4,39;0,739;;;;5,129;;5,945;0,817;;;;6,762;;00:08:32;00:01:33;;;;0:10:05;;0:09:40;0:01:26;;;;0:11:06;;;2,544;0;;;;2,544;;3,198;0;;;;3,198;;06/03/2018  19:30:00 
28/05/2018  13:00:00 ;;Coração de Pescador;;Os gigantes tambaquis do Teles Pires;;4;;24;;0;2,831;;;;2,831;;0;3,325;;;;3,325;;0;2,601;;;;2,601;;0;2,405;;;;2,405;;00:00:00;00:03:54;;;;0:03:54;;0:00:00;0:03:21;;;;0:03:21;;;0;2,831;;;;2,831;;0;3,325;;;;3,325;;06/03/2018  20:00:00 
28/05/2018  13:30:00 ;;Aquarismo;;Visitando a Mydor;;5;;1;;0;7,537;;;;7,537;;0;6,418;;;;6,418;;2,457;0,271;;;;2,728;;1,764;0,313;;;;2,077;;00:06:29;00:02:00;;;;0:08:29;;0:04:44;0:02:00;;;;0:06:44;;;0;7,537;;;;7,537;;0;6,418;;;;6,418;;06/03/2018  20:30:00 
28/05/2018  14:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;4,094;5,206;0;0;;9,3;;4,216;4,938;0;0;;9,154;;0;0;0,177;0,794;;0,971;;0;0;0;0;;0;;00:00:00;00:00:00;0:01:00;0:01:48;;0:02:48;;0:00:00;0:00:00;0:01:00;0:01:50;;0:02:50;;;4,094;5,206;0;0;;9,3;;4,216;4,938;0;0;;9,154;;06/03/2018  21:00:00 
28/05/2018  15:00:00 ;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;0;0;0;7,992;;7,992;;0;0;0;6,483;;6,483;;0;0;0;4,727;;4,727;;0;0;0;6,483;;6,483;;00:00:00;00:00:00;0:00:00;0:14:00;;0:14:00;;0:00:00;0:00:00;0:00:00;0:14:00;;0:14:00;;;0;0;0;7,992;;7,992;;0;0;0;6,483;;6,483;;06/03/2018  22:00:00 
28/05/2018  16:00:00 ;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;0;3,639;5,998;15,15;;24,787;;0;4,345;6,4;14,48;;25,225;;5,329;4,727;0,471;0;;10,527;;4,816;4,262;6,4;14,48;;29,958;;00:08:52;00:14:00;0:03:00;0:00:00;;0:25:52;;0:08:41;0:14:00;0:03:00;0:00:00;;0:25:41;;;0;3,639;5,998;15,15;;24,787;;0;4,345;6,4;14,48;;25,225;;06/03/2018  23:00:00 
28/05/2018  17:00:00 ;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;10,51;14,23;;;;24,74;;10,03;12,63;;;;22,66;;0,95;0;;;;0,95;;0,761;0;;;;0,761;;00:01:29;00:00:00;;;;0:01:29;;0:01:29;0:00:00;;;;0:01:29;;;10,51;14,23;;;;24,74;;10,03;12,63;;;;22,66;;06/03/2018  23:30:00 
28/05/2018  17:30:00 ;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;0;1,984;;;;1,984;;0;2,214;;;;2,214;;0,681;2,764;;;;3,445;;0,386;2,505;;;;2,891;;00:03:00;00:02:26;;;;0:05:26;;0:03:00;0:02:23;;;;0:05:23;;;0;1,984;;;;1,984;;0;2,214;;;;2,214;;07/03/2018  00:00:00 
28/05/2018  18:00:00 ;;Coração de Pescador;;Os grandes açús do rio Negro;;4;;16;;5,172;3,779;;;;8,951;;5,032;2,495;;;;7,527;;0,532;0,135;;;;0,667;;0,465;0,157;;;;0,622;;00:02:00;00:01:00;;;;0:03:00;;0:02:00;0:01:00;;;;0:03:00;;;5,172;3,779;;;;8,951;;5,032;2,495;;;;7,527;;07/03/2018  00:30:00 
28/05/2018  18:30:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;0;13,32;;;;13,32;;0;13,78;;;;13,78;;4,274;7,246;;;;11,52;;3,804;6,58;;;;10,384;;00:09:05;00:11:01;;;;0:20:06;;0:08:54;0:11:03;;;;0:19:57;;;0;13,32;;;;13,32;;0;13,78;;;;13,78;;07/03/2018  01:00:00 
28/05/2018  19:00:00 ;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;8,294;4,348;4,476;7,678;;24,796;;9,253;3,866;8,048;11,28;;32,447;;2,443;1,831;5,778;4,526;;14,578;;2,379;1,624;8,048;11,28;;23,331;;00:03:35;00:06:00;0:04:39;0:15:00;;0:29:14;;0:03:12;0:06:00;0:04:04;0:15:00;;0:28:16;;;8,294;4,348;4,476;7,678;;24,796;;9,253;3,866;8,048;11,28;;32,447;;07/03/2018  01:30:00 
28/05/2018  20:00:00 ;;A Meta;;Estratégias;;2;;6;;18,68;22,75;3,202;7,355;;51,987;;16,86;19,55;3,236;6,667;;46,313;;5,9;6,692;3,018;11,22;;26,83;;9,153;12,94;3,236;6,667;;31,996;;00:07:17;00:12:55;0:10:00;0:06:28;;0:36:40;;0:06:18;0:11:23;0:10:00;0:06:23;;0:34:04;;;18,68;22,75;3,202;7,355;;51,987;;16,86;19,55;3,236;6,667;;46,313;;07/03/2018  02:00:00 
28/05/2018  21:00:00 ;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;7,847;3,202;;;;11,049;;13,31;3,236;;;;16,546;;5,788;1,152;;;;6,94;;5,959;1,296;;;;7,255;;00:04:46;00:01:38;;;;0:06:24;;0:04:31;0:01:32;;;;0:06:03;;;7,847;3,202;;;;11,049;;13,31;3,236;;;;16,546;;07/03/2018  02:30:00 
28/05/2018  21:30:00 ;;Saltwater;;Pesca variada com isca viva;;2;;2;;17,31;7,87;;;;25,18;;16,09;7,643;;;;23,733;;3,36;3,36;;;;6,72;;3,408;3,408;;;;6,816;;00:15:00;00:15:00;;;;0:30:00;;0:15:00;0:15:00;;;;0:30:00;;;17,31;7,87;;;;25,18;;16,09;7,643;;;;23,733;;07/03/2018  03:30:00 
28/05/2018  22:00:00 ;;Momento da Pesca;;Pescaria de tucunarés com iscas de superfície;;7;;10;;7,718;17,01;15,04;9,449;;49,217;;7,515;19,05;15,49;9,378;;51,433;;7,409;13,18;15,66;4,215;;40,464;;7,751;13,14;15,49;9,378;;45,759;;00:09:31;00:09:27;0:14:11;0:04:48;;0:37:57;;0:09:44;0:09:56;0:14:06;0:05:20;;0:39:06;;;7,718;17,01;15,04;9,449;;49,217;;7,515;19,05;15,49;9,378;;51,433;;07/03/2018  04:00:00 
28/05/2018  23:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;0;2,658;7,43;10,05;;20,138;;0;2,923;8,837;11,84;;23,6;;3,398;5,015;4,021;3,513;;15,947;;3,336;4,852;8,837;11,84;;28,865;;00:09:13;00:05:12;0:04:15;0:08:58;;0:27:38;;0:09:07;0:05:21;0:04:18;0:09:16;;0:28:02;;;0;2,658;7,43;10,05;;20,138;;0;2,923;8,837;11,84;;23,6;;07/03/2018  05:00:00 
29/05/2018  00:00:00 ;;Ases da Pesca em Ação;;Maicon Bianchi e sua paixão pela pesca de tucunarés;;5;;1;;4,435;0;;;;4,435;;4,196;0;;;;4,196;;3,922;4,039;;;;7,961;;6,243;4,671;;;;10,914;;00:14:35;00:04:49;;;;0:19:24;;0:14:21;0:05:01;;;;0:19:22;;;4,435;0;;;;4,435;;4,196;0;;;;4,196;;07/03/2018  05:30:00 
29/05/2018 00:30:00;;Pesca Dinâmica;;Pescaria variada com camarão artificial;;3;;9;;0;0;;;;0;;0;0;;;;0;;2,624;1,399;;;;4,023;;2,524;1,354;;;;3,878;;00:05:51;00:09:00;;;;0:14:51;;0:06:03;0:09:00;;;;0:15:03;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  06:00:00 
29/05/2018  01:00:00 ;;FishTV Teste;;Linha Tectam Premium Plus e vara Tactic;;4;;15;;0;4,948;;;;4,948;;0;13,83;;;;13,83;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;4,948;;;;4,948;;0;13,83;;;;13,83;;07/03/2018  06:30:00 
29/05/2018  01:30:00 ;;Pasión Por La Pesca;;Grandes dourados no Rio Uruguai;;5;;2;;0;3,977;;;;3,977;;0;3,454;;;;3,454;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;3,977;;;;3,977;;0;3,454;;;;3,454;;07/03/2018  07:00:00 
29/05/2018 02:00:00;;Pesque e Pague;;Peixes briguentos do Pesqueiro Três Lagoas;;6;;10;;0;7,396;0;0;;7,396;;0;8,36;0;0;;8,36;;0;0;0;1,113;;1,113;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:03:00;;0:03:00;;0:00:00;0:00:00;0:00:00;0:03:00;;0:03:00;;;0;7,396;0;0;;7,396;;0;8,36;0;0;;8,36;;07/03/2018  08:00:00 
29/05/2018  03:00:00 ;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;11,57;4,17;;;;15,74;;11,9;3,539;;;;15,439;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;11,57;4,17;;;;15,74;;11,9;3,539;;;;15,439;;07/03/2018  08:30:00 
29/05/2018  03:30:00 ;;A Meta;;Estratégias;;2;;6;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;07/03/2018  09:30:00 
29/05/2018  04:30:00 ;;Destinos;;Altamira – conheça os encantos da maior cidade do país;;4;;31;;0;7,396;;;;7,396;;0;7,181;;;;7,181;;0;0,282;;;;0,282;;0;0,242;;;;0,242;;00:00:00;00:01:00;;;;0:01:00;;0:00:00;0:01:00;;;;0:01:00;;;0;7,396;;;;7,396;;0;7,181;;;;7,181;;07/03/2018  10:00:00 
29/05/2018  05:00:00 ;;Elas na Pesca;;Grandes dourados do rio Paraná;;4;;1;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  10:30:00 
29/05/2018  05:30:00 ;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;0;3,029;;;;3,029;;0;2,831;;;;2,831;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;3,029;;;;3,029;;0;2,831;;;;2,831;;07/03/2018  11:00:00 
29/05/2018  06:00:00 ;;Fishing Guide;;Trairões do rio Trombetas;;2;;2;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  12:00:00 
29/05/2018  06:30:00 ;;Fish TV News;;Feira Nacional do Camarão;;5;;7;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  12:30:00 
29/05/2018  07:00:00 ;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;0;;0;;0;0;0;0;;0;;07/03/2018  13:00:00 
29/05/2018  08:00:00 ;;Aqua Negócios;;Larvicultura de camarão marinho;;3;;7;;0;0;;;;0;;0;0;;;;0;;2,086;0,333;;;;2,419;;1,742;0,312;;;;2,054;;00:03:34;00:01:00;;;;0:04:34;;0:03:39;0:01:00;;;;0:04:39;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  13:30:00 
29/05/2018  08:30:00 ;;Na Pegada do Fly;;Dias dourados nas águas do rio Paraná;;7;;7;;0;0;0;0;;0;;0;0;0;0;;0;;0;0;0;0,371;;0,371;;0;0;0;0;;0;;00:00:00;00:00:00;0:00:00;0:01:00;;0:01:00;;0:00:00;0:00:00;0:00:00;0:01:00;;0:01:00;;;0;0;0;0;;0;;0;0;0;0;;0;;07/03/2018  14:00:00 
29/05/2018  09:30:00 ;;Provas e Torneios;;18º Festival e 6º Torneio Pacu de Seringa;;5;;27;;0;0;;;;0;;0;0;;;;0;;0,224;0;;;;0,224;;0,329;0;;;;0,329;;00:01:00;00:00:00;;;;0:01:00;;0:01:00;0:00:00;;;;0:01:00;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  14:30:00 
29/05/2018  10:00:00 ;;Campeonato Brasileiro em Pesqueiros;;Etapa Parque Maeda 4 – 2º parte;;1;;16;;0;0;0;4,349;;4,349;;0;0;0;4,02;;4,02;;0;0;0;0;;0;;0;0;0;4,02;;4,02;;00:00:00;00:00:00;0:00:00;0:00:00;;0:00:00;;0:00:00;0:00:00;0:00:00;0:00:00;;0:00:00;;;0;0;0;4,349;;4,349;;0;0;0;4,02;;4,02;;07/03/2018  15:00:00 
29/05/2018  11:00:00 ;;Sabores;;Picanha ao forno, carnes assadas, pão na chapa e farofa especial;;2;;5;;9,082;0;;;;9,082;;7,986;0;;;;7,986;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;9,082;0;;;;9,082;;7,986;0;;;;7,986;;07/03/2018  16:00:00 
29/05/2018  11:30:00 ;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;0;7,419;;;;7,419;;0;6,089;;;;6,089;;5,612;2,245;;;;7,857;;9,743;3,897;;;;13,64;;00:15:00;00:06:00;;;;0:21:00;;0:15:00;0:06:00;;;;0:21:00;;;0;7,419;;;;7,419;;0;6,089;;;;6,089;;07/03/2018  17:00:00 
29/05/2018  12:00:00 ;;Coração de Pescador;;Os grandes açús do rio Negro;;4;;16;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;0;0;;;;0;;0;0;;;;0;;07/03/2018  17:30:00 
29/05/2018  12:30:00 ;;Fish TV News;;Empresas Campeonato Brasileiro em Pesqueiros 1;;5;;2;;0;4,384;;;;4,384;;0;4,189;;;;4,189;;1,018;0;;;;1,018;;1,279;0;;;;1,279;;00:06:00;00:00:00;;;;0:06:00;;0:06:00;0:00:00;;;;0:06:00;;;0;4,384;;;;4,384;;0;4,189;;;;4,189;;07/03/2018  18:00:00 
29/05/2018  13:00:00 ;;Pura Pesca;;Apresentando a piscosidade das águas paraenses;;2;;17;;0;4,494;9,442;0;;13,936;;0;4,574;10,31;0;;14,884;;0;0,377;0;1,235;;1,612;;0;0,443;10,31;0;;10,753;;00:00:00;00:02:00;0:00:00;0:02:27;;0:04:27;;0:00:00;0:02:00;0:00:00;0:02:21;;0:04:21;;;0;4,494;9,442;0;;13,936;;0;4,574;10,31;0;;14,884;;07/03/2018  18:30:00 
29/05/2018  14:00:00 ;;A Meta;;Estratégias;;2;;6;;2,282;2,946;5,266;0;;10,494;;2,294;2,065;4,646;0;;9,005;;1,365;3,471;0;0;;4,836;;1,405;3,292;4,646;0;;9,343;;00:05:00;00:10:00;0:00:00;0:00:00;;0:15:00;;0:05:00;0:10:00;0:00:00;0:00:00;;0:15:00;;;2,282;2,946;5,266;0;;10,494;;2,294;2,065;4,646;0;;9,005;;07/03/2018  19:00:00 
29/05/2018  15:00:00 ;;Biopesca;;Tucunarés de Presidente Epitácio;;5;;11;;7,427;14,12;;;;21,547;;6,501;14,63;;;;21,131;;0;0;;;;0;;0;0;;;;0;;00:00:00;00:00:00;;;;0:00:00;;0:00:00;0:00:00;;;;0:00:00;;;7,427;14,12;;;;21,547;;6,501;14,63;;;;21,131;;07/03/2018  19:30:00 
