ID;Data;Status;Pagamento;Dispositivo;Produtos;SubTotal;Descontos;Frete;Valor
4823;19/08/2017 20:05;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 75,81;R$ 0,00;R$ 38,23;R$ 114,04
4822;19/08/2017 18:36;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 89,80;R$ 0,00;R$ 18,79;R$ 108,59
4821;19/08/2017 17:03;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
4818;18/08/2017 17:42;ENTREGUE;MOIP Boleto;Mobile;2;R$ 85,81;R$ 0,00;R$ 23,21;R$ 109,02
4817;18/08/2017 13:33;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 139,80;R$ 0,00;R$ 18,79;R$ 158,59
4816;18/08/2017 12:47;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 71,91;R$ 0,00;R$ 24,47;R$ 96,38
4814;17/08/2017 11:46;ENTREGUE;MOIP CC 2x;Desktop;3;R$ 141,72;R$ 0,00;R$ 24,47;R$ 166,19
4813;16/08/2017 19:58;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 132,81;R$ 0,00;R$ 24,47;R$ 157,28
4812;16/08/2017 18:03;DESPACHADO;MOIP CC 2x;Desktop;1;R$ 44,91;R$ 0,00;R$ 21,00;R$ 65,91
4811;16/08/2017 13:50;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 69,90;R$ 3,50;R$ 23,21;R$ 89,62
4810;16/08/2017 13:32;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
4808;15/08/2017 20:58;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 238,91;R$ 0,00;R$ 55,84;R$ 294,75
4807;15/08/2017 19:52;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 13,15;R$ 93,05
4805;15/08/2017 15:01;DESPACHADO;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 79,90;R$ 10,46;R$ 10,46
4804;15/08/2017 15:01;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 145,71;R$ 7,29;R$ 30,08;R$ 168,50
4803;15/08/2017 13:37;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 25,72;R$ 105,62
4801;15/08/2017 11:11;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4800;15/08/2017 11:08;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 47,38;R$ 127,28
4799;15/08/2017 10:34;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 49,90;R$ 0,00;R$ 18,79;R$ 68,69
4797;14/08/2017 17:06;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 35,91;R$ 0,00;R$ 30,08;R$ 65,99
4795;14/08/2017 08:33;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 149,01;R$ 7,45;R$ 23,21;R$ 164,77
4794;14/08/2017 03:38;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4793;13/08/2017 23:05;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 79,11;R$ 0,00;R$ 21,00;R$ 100,11
4791;13/08/2017 19:22;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 119,80;R$ 0,00;R$ 38,23;R$ 158,03
4790;13/08/2017 16:28;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 89,80;R$ 4,49;R$ 18,79;R$ 104,10
4789;13/08/2017 15:56;ENTREGUE;MOIP Boleto;Desktop;1;R$ 69,90;R$ 0,00;R$ 21,00;R$ 90,90
4787;12/08/2017 10:18;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4786;11/08/2017 23:08;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4784;11/08/2017 21:22;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 80,91;R$ 0,00;R$ 47,38;R$ 128,29
4783;11/08/2017 18:07;ENTREGUE;MOIP Boleto;Desktop;1;R$ 35,91;R$ 0,00;R$ 49,58;R$ 85,49
4780;11/08/2017 13:38;ENTREGUE;MOIP Boleto;Mobile;6;R$ 356,61;R$ 0,00;R$ 24,47;R$ 381,08
4779;09/08/2017 19:52;DESPACHADO;MOIP CC 6x;Desktop;4;R$ 219,60;R$ 10,98;R$ 13,13;R$ 221,75
4778;09/08/2017 19:19;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4777;09/08/2017 12:29;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
4776;09/08/2017 10:11;ENTREGUE;MOIP Boleto;Desktop;2;R$ 84,81;R$ 0,00;R$ 25,72;R$ 110,53
4775;09/08/2017 07:22;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 29,90;R$ 0,00;R$ 18,79;R$ 48,69
4774;09/08/2017 00:33;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
4773;08/08/2017 17:56;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4772;08/08/2017 16:55;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
4771;08/08/2017 16:37;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 115,02;R$ 0,00;R$ 18,79;R$ 133,81
4770;08/08/2017 15:23;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 230,71;R$ 0,00;R$ 64,75;R$ 295,46
4769;08/08/2017 14:36;DESPACHADO;MOIP Boleto;Desktop;1;R$ 80,91;R$ 4,05;R$ 16,92;R$ 93,78
4768;08/08/2017 13:57;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 62,91;R$ 0,00;R$ 38,23;R$ 101,14
4767;08/08/2017 12:26;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 159,80;R$ 0,00;R$ 38,23;R$ 198,03
4766;07/08/2017 22:55;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 87,90;R$ 0,00;R$ 38,23;R$ 126,13
4765;07/08/2017 20:39;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
4763;07/08/2017 14:49;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 167,80;R$ 0,00;R$ 30,08;R$ 197,88
4762;07/08/2017 13:57;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 99,80;R$ 0,00;R$ 16,92;R$ 116,72
4761;07/08/2017 13:38;ENTREGUE;MOIP Boleto;Mobile;2;R$ 85,81;R$ 0,00;R$ 18,79;R$ 104,60
4760;07/08/2017 11:42;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
4759;07/08/2017 11:23;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 167,01;R$ 0,00;R$ 38,23;R$ 205,24
4758;07/08/2017 00:37;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 175,80;R$ 0,00;R$ 49,58;R$ 225,38
4757;07/08/2017 00:31;DESPACHADO;MOIP Boleto;Mobile;3;R$ 129,70;R$ 0,00;R$ 30,08;R$ 159,78
4755;06/08/2017 13:19;ENTREGUE;MOIP Boleto;Mobile;2;R$ 167,80;R$ 0,00;R$ 42,75;R$ 210,55
4754;06/08/2017 10:51;ENTREGUE;MOIP CC 3x;Mobile;2;R$ 159,80;R$ 0,00;R$ 44,37;R$ 204,17
4752;05/08/2017 10:14;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,90;R$ 4,00;R$ 38,23;R$ 114,14
4751;05/08/2017 04:23;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 35,91;R$ 0,00;R$ 16,92;R$ 52,83
4750;04/08/2017 23:54;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 239,70;R$ 0,00;R$ 27,90;R$ 267,60
4748;04/08/2017 20:08;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
4747;04/08/2017 17:26;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 39,90;R$ 36,27;R$ 0,00;R$ 3,63
4745;04/08/2017 14:47;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,90;R$ 0,00;R$ 26,99;R$ 106,89
4744;04/08/2017 13:57;ENTREGUE;MOIP Boleto;Desktop;2;R$ 119,80;R$ 5,99;R$ 55,84;R$ 169,65
4743;04/08/2017 13:27;ENTREGUE;MOIP CC 3x;Desktop;4;R$ 272,61;R$ 0,00;R$ 0,00;R$ 272,61
4742;04/08/2017 12:20;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
4741;04/08/2017 12:03;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4740;04/08/2017 11:41;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4739;04/08/2017 11:28;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 38,23;R$ 108,13
4738;04/08/2017 10:17;ENTREGUE;MOIP Boleto;Desktop;3;R$ 119,70;R$ 0,00;R$ 55,84;R$ 175,54
4737;04/08/2017 05:45;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 47,38;R$ 127,28
4736;03/08/2017 21:37;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 39,90;R$ 0,00;R$ 38,23;R$ 78,13
4735;03/08/2017 14:19;ENTREGUE;MOIP Boleto;Desktop;2;R$ 109,80;R$ 5,49;R$ 24,47;R$ 128,78
4733;03/08/2017 13:37;ATENDIDO;MOIP Boleto;Desktop;1;R$ 87,90;R$ 87,90;R$ 0,00;R$ 0,00
4732;03/08/2017 13:06;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
4731;03/08/2017 10:51;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 16,92;R$ 96,82
4730;02/08/2017 20:10;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 25,15;R$ 184,95
4729;02/08/2017 19:26;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 29,90;R$ 0,00;R$ 38,23;R$ 68,13
4728;02/08/2017 19:14;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 105,81;R$ 5,29;R$ 26,99;R$ 127,51
4727;01/08/2017 22:23;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4726;01/08/2017 21:30;ENTREGUE;MOIP Boleto;Mobile;4;R$ 236,62;R$ 0,00;R$ 18,79;R$ 255,41
4725;01/08/2017 19:14;ENTREGUE;MOIP CC 5x;Mobile;4;R$ 274,61;R$ 0,00;R$ 0,00;R$ 274,61
4724;01/08/2017 19:11;ATENDIDO;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 34,77;R$ 114,67
4723;01/08/2017 19:01;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 34,77;R$ 114,67
4722;01/08/2017 18:11;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 169,80;R$ 0,00;R$ 38,23;R$ 208,03
4721;01/08/2017 17:51;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4720;01/08/2017 13:21;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 119,80;R$ 0,00;R$ 18,79;R$ 138,59
4719;01/08/2017 11:58;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 149,80;R$ 0,00;R$ 20,82;R$ 170,62
4718;01/08/2017 08:14;ENTREGUE;MOIP Boleto;Desktop;2;R$ 119,80;R$ 0,00;R$ 30,08;R$ 149,88
4717;31/07/2017 23:52;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 139,80;R$ 0,00;R$ 21,00;R$ 160,80
4716;31/07/2017 22:43;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 38,23;R$ 118,13
4715;31/07/2017 13:48;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 0,00;R$ 16,92;R$ 184,72
4714;30/07/2017 23:28;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 30,08;R$ 99,98
4713;30/07/2017 11:13;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 159,80;R$ 0,00;R$ 22,59;R$ 182,39
4712;30/07/2017 10:05;ENTREGUE;MOIP Boleto;Mobile;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
4711;30/07/2017 08:54;ENTREGUE;MOIP CC 6x;Desktop;7;R$ 565,30;R$ 0,00;R$ 0,00;R$ 565,30
4710;30/07/2017 08:33;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4708;29/07/2017 15:56;ENTREGUE;MOIP Boleto;Desktop;2;R$ 139,80;R$ 0,00;R$ 23,21;R$ 163,01
4706;29/07/2017 09:03;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 87,90;R$ 0,00;R$ 23,21;R$ 111,11
4704;29/07/2017 00:48;DESPACHADO;MOIP Boleto;Desktop;3;R$ 255,70;R$ 0,00;R$ 0,00;R$ 255,70
4701;28/07/2017 16:34;ENTREGUE;MOIP Boleto;Desktop;4;R$ 264,61;R$ 0,00;R$ 36,21;R$ 300,82
4700;28/07/2017 16:33;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 87,90;R$ 0,00;R$ 13,15;R$ 101,05
4699;28/07/2017 14:04;ENTREGUE;MOIP CC 3x;Desktop;2;R$ 167,80;R$ 0,00;R$ 16,33;R$ 184,13
4698;28/07/2017 13:01;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 23,21;R$ 93,11
4697;27/07/2017 19:15;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 150,81;R$ 0,00;R$ 34,77;R$ 185,58
4696;27/07/2017 13:07;ENTREGUE;MOIP Boleto;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4694;27/07/2017 11:44;ENTREGUE;MOIP CC 4x;Mobile;2;R$ 177,80;R$ 8,89;R$ 42,75;R$ 211,66
4693;27/07/2017 09:31;ENTREGUE;MOIP Boleto;Desktop;3;R$ 219,70;R$ 0,00;R$ 38,23;R$ 257,93
4688;26/07/2017 11:46;ENTREGUE;MOIP Boleto;Desktop;3;R$ 119,70;R$ 0,00;R$ 18,79;R$ 138,49
4687;25/07/2017 18:53;ENTREGUE;MOIP Boleto;Desktop;2;R$ 105,81;R$ 0,00;R$ 24,47;R$ 130,28
4686;25/07/2017 16:14;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 89,90;R$ 0,00;R$ 23,21;R$ 113,11
4685;24/07/2017 17:09;DESPACHADO;MOIP CC 6x;Mobile;1;R$ 79,90;R$ 0,00;R$ 24,47;R$ 104,37
4684;23/07/2017 21:38;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 89,90;R$ 0,00;R$ 23,21;R$ 113,11
4683;23/07/2017 19:57;ENTREGUE;MOIP CC 4x;Mobile;1;R$ 87,90;R$ 0,00;R$ 20,82;R$ 108,72
4681;22/07/2017 11:44;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4680;21/07/2017 16:42;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4678;21/07/2017 14:24;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 184,71;R$ 0,00;R$ 49,58;R$ 234,29
4677;21/07/2017 10:20;ENTREGUE;MOIP CC 4x;Desktop;4;R$ 251,64;R$ 0,00;R$ 29,45;R$ 281,09
4676;21/07/2017 10:11;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
4674;20/07/2017 19:00;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 4,00;R$ 30,08;R$ 105,99
4673;20/07/2017 14:26;ENTREGUE;MOIP CC 4x;Desktop;2;R$ 175,80;R$ 8,79;R$ 13,15;R$ 180,16
4672;20/07/2017 13:55;DESPACHADO;MOIP Boleto;Desktop;1;R$ 49,90;R$ 0,00;R$ 10,46;R$ 60,36
4671;20/07/2017 12:47;ENTREGUE;MOIP CC 5x;Desktop;2;R$ 399,80;R$ 0,00;R$ 24,47;R$ 424,27
4670;20/07/2017 11:05;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 34,77;R$ 114,67
4669;19/07/2017 18:57;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 157,80;R$ 0,00;R$ 24,47;R$ 182,27
4668;19/07/2017 18:25;ENTREGUE;MOIP Boleto;Desktop;2;R$ 167,80;R$ 0,00;R$ 20,82;R$ 188,62
4667;19/07/2017 17:03;ENTREGUE;MOIP CC 6x;Desktop;2;R$ 127,80;R$ 0,00;R$ 30,08;R$ 157,88
4666;19/07/2017 14:14;ENTREGUE;MOIP Boleto;Desktop;1;R$ 49,90;R$ 0,00;R$ 42,75;R$ 92,65
4665;19/07/2017 11:50;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 26,91;R$ 0,00;R$ 18,79;R$ 45,70
4661;18/07/2017 21:35;ENTREGUE;MOIP CC 1x;Mobile;3;R$ 129,70;R$ 0,00;R$ 38,23;R$ 167,93
4660;18/07/2017 17:17;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 30,08;R$ 109,98
4659;18/07/2017 12:05;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 127,80;R$ 0,00;R$ 18,79;R$ 146,59
4658;18/07/2017 08:27;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 49,58;R$ 129,48
4657;17/07/2017 21:01;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 167,80;R$ 0,00;R$ 18,79;R$ 186,59
4655;17/07/2017 17:44;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4654;17/07/2017 14:08;ENTREGUE;MOIP CC 5x;Desktop;1;R$ 199,90;R$ 0,00;R$ 24,47;R$ 224,37
4653;17/07/2017 12:55;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 29,90;R$ 1,50;R$ 49,58;R$ 77,99
4652;17/07/2017 07:45;ENTREGUE;MOIP CC 3x;Desktop;9;R$ 768,11;R$ 38,41;R$ 31,06;R$ 760,76
4651;17/07/2017 00:58;ENTREGUE;MOIP Boleto;Mobile;1;R$ 39,90;R$ 0,00;R$ 42,75;R$ 82,65
4650;16/07/2017 22:28;ENTREGUE;MOIP Boleto;Desktop;5;R$ 331,72;R$ 0,00;R$ 0,00;R$ 331,72
4649;16/07/2017 11:54;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 39,90;R$ 0,00;R$ 55,84;R$ 95,74
4648;16/07/2017 11:33;ENTREGUE;MOIP CC 4x;Mobile;3;R$ 358,91;R$ 0,00;R$ 0,00;R$ 358,91
4646;15/07/2017 09:43;ENTREGUE;MOIP Boleto;Mobile;2;R$ 160,81;R$ 0,00;R$ 16,92;R$ 177,73
4645;14/07/2017 22:39;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 79,11;R$ 3,96;R$ 13,15;R$ 88,30
4644;14/07/2017 19:58;ENTREGUE;MOIP Boleto;Mobile;1;R$ 44,91;R$ 0,00;R$ 18,79;R$ 63,70
4643;14/07/2017 18:47;ENTREGUE;MOIP CC 4x;Desktop;1;R$ 79,11;R$ 0,00;R$ 47,38;R$ 126,49
4642;14/07/2017 18:17;ENTREGUE;MOIP CC 6x;Mobile;2;R$ 149,01;R$ 0,00;R$ 23,21;R$ 172,22
4641;14/07/2017 15:32;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 71,82;R$ 0,00;R$ 16,92;R$ 88,74
4640;14/07/2017 14:09;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,11;R$ 0,00;R$ 21,00;R$ 100,11
4638;14/07/2017 12:15;ENTREGUE;MOIP CC 2x;Desktop;1;R$ 62,91;R$ 0,00;R$ 38,23;R$ 101,14
4637;14/07/2017 09:44;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 114,81;R$ 5,74;R$ 49,58;R$ 158,65
4636;13/07/2017 14:10;ENTREGUE;MOIP Boleto;Desktop;1;R$ 62,91;R$ 0,00;R$ 65,80;R$ 128,71
4634;13/07/2017 02:58;ENTREGUE;MOIP Boleto;Mobile;2;R$ 159,80;R$ 0,00;R$ 22,59;R$ 182,39
4633;13/07/2017 01:26;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 80,91;R$ 0,00;R$ 13,15;R$ 94,06
4630;12/07/2017 18:12;ENTREGUE;MOIP CC 3x;Desktop;3;R$ 199,70;R$ 9,99;R$ 18,79;R$ 208,51
4628;12/07/2017 13:26;ENTREGUE;MOIP CC 3x;Mobile;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4626;11/07/2017 17:11;ENTREGUE;MOIP Boleto;Desktop;1;R$ 44,91;R$ 35,91;R$ 0,00;R$ 9,00
4625;11/07/2017 13:42;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 69,90;R$ 0,00;R$ 25,72;R$ 95,62
4624;10/07/2017 23:11;ENTREGUE;MOIP CC 6x;Desktop;1;R$ 69,90;R$ 0,00;R$ 16,92;R$ 86,82
4623;10/07/2017 22:27;ENTREGUE;MOIP Boleto;Mobile;2;R$ 115,81;R$ 0,00;R$ 24,47;R$ 140,28
4622;10/07/2017 20:40;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 145,71;R$ 0,00;R$ 30,08;R$ 175,79
4621;10/07/2017 17:47;ENTREGUE;MOIP CC 1x;Mobile;1;R$ 79,90;R$ 0,00;R$ 18,79;R$ 98,69
4620;10/07/2017 17:08;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 79,11;R$ 0,00;R$ 20,82;R$ 99,93
4619;10/07/2017 10:40;ENTREGUE;MOIP Boleto;Desktop;1;R$ 79,90;R$ 0,00;R$ 23,21;R$ 103,11
4618;09/07/2017 23:07;ENTREGUE;MOIP Boleto;Mobile;2;R$ 80,82;R$ 0,00;R$ 21,00;R$ 101,82
4616;09/07/2017 17:01;ENTREGUE;MOIP CC 6x;Mobile;1;R$ 44,91;R$ 0,00;R$ 38,23;R$ 83,14
4615;09/07/2017 15:08;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 161,82;R$ 0,00;R$ 20,82;R$ 182,64
4614;09/07/2017 13:31;ENTREGUE;MOIP CC 2x;Mobile;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
4613;09/07/2017 00:28;ENTREGUE;MOIP CC 1x;Desktop;3;R$ 228,12;R$ 0,00;R$ 21,00;R$ 249,12
4612;08/07/2017 14:25;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 238,12;R$ 0,00;R$ 24,47;R$ 262,59
4611;08/07/2017 10:58;ENTREGUE;MOIP CC 1x;Mobile;2;R$ 149,80;R$ 0,00;R$ 57,11;R$ 206,91
4610;08/07/2017 08:38;ENTREGUE;MOIP Boleto;Desktop;3;R$ 228,12;R$ 0,00;R$ 10,46;R$ 238,58
4608;07/07/2017 19:03;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 44,91;R$ 0,00;R$ 18,79;R$ 63,70
4606;07/07/2017 11:04;ENTREGUE;MOIP Boleto;Desktop;1;R$ 39,90;R$ 2,00;R$ 21,00;R$ 58,91
4604;07/07/2017 06:54;ENTREGUE;MOIP Boleto;Mobile;2;R$ 71,82;R$ 0,00;R$ 34,77;R$ 106,59
4603;06/07/2017 18:21;DESPACHADO;MOIP CC 5x;Desktop;1;R$ 39,90;R$ 0,00;R$ 16,92;R$ 56,82
4602;06/07/2017 18:09;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 35,91;R$ 0,00;R$ 42,75;R$ 78,66
4601;06/07/2017 14:21;ENTREGUE;MOIP Boleto;Desktop;2;R$ 89,82;R$ 4,49;R$ 21,00;R$ 106,33
4600;06/07/2017 12:02;ENTREGUE;MOIP CC 5x;Mobile;4;R$ 291,82;R$ 0,00;R$ 0,00;R$ 291,82
4598;05/07/2017 17:50;ENTREGUE;MOIP Boleto;Desktop;4;R$ 298,02;R$ 0,00;R$ 0,00;R$ 298,02
4597;05/07/2017 14:44;ENTREGUE;MOIP CC 2x;Desktop;2;R$ 159,01;R$ 7,95;R$ 42,75;R$ 193,81
4596;05/07/2017 10:04;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 199,90;R$ 0,00;R$ 20,82;R$ 220,72
4594;04/07/2017 20:34;ENTREGUE;MOIP CC 2x;Mobile;1;R$ 79,90;R$ 0,00;R$ 34,77;R$ 114,67
4593;04/07/2017 19:41;ENTREGUE;MOIP CC 1x;Desktop;5;R$ 300,94;R$ 15,05;R$ 0,00;R$ 285,89
4592;04/07/2017 09:28;ENTREGUE;MOIP Boleto;Mobile;1;R$ 44,91;R$ 0,00;R$ 38,23;R$ 83,14
4590;03/07/2017 19:17;ENTREGUE;MOIP CC 3x;Desktop;6;R$ 351,42;R$ 0,00;R$ 0,00;R$ 351,42
4588;03/07/2017 12:19;ENTREGUE;MOIP CC 6x;Desktop;3;R$ 116,73;R$ 0,00;R$ 57,11;R$ 173,84
4587;03/07/2017 11:34;ENTREGUE;MOIP CC 3x;Desktop;1;R$ 79,90;R$ 0,00;R$ 21,00;R$ 100,90
4586;02/07/2017 17:23;DESPACHADO;MOIP CC 4x;Desktop;3;R$ 239,13;R$ 0,00;R$ 10,46;R$ 249,59
4585;02/07/2017 13:19;ENTREGUE;MOIP CC 6x;Mobile;3;R$ 155,71;R$ 0,00;R$ 30,08;R$ 185,79
4584;02/07/2017 09:14;ENTREGUE;MOIP CC 1x;Mobile;4;R$ 318,81;R$ 0,00;R$ 31,37;R$ 350,18
4581;01/07/2017 10:54;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 149,80;R$ 0,00;R$ 18,79;R$ 168,59
4579;30/06/2017 17:20;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4578;30/06/2017 16:37;DESPACHADO;MOIP CC 2x;Mobile;1;R$ 79,11;R$ 3,96;R$ 21,00;R$ 96,15
4576;30/06/2017 13:04;ENTREGUE;MOIP CC 1x;Desktop;1;R$ 69,90;R$ 0,00;R$ 18,79;R$ 88,69
4574;30/06/2017 09:14;DESPACHADO;MOIP CC 1x;Desktop;2;R$ 102,81;R$ 89,90;R$ 0,00;R$ 12,91
4573;30/06/2017 07:54;ENTREGUE;MOIP CC 1x;Desktop;2;R$ 160,02;R$ 0,00;R$ 30,08;R$ 190,10
4572;30/06/2017 07:00;ENTREGUE;MOIP CC 1x;Mobile;3;R$ 194,92;R$ 0,00;R$ 18,79;R$ 213,71
4569;29/06/2017 12:21;ENTREGUE;MOIP Boleto;Desktop;6;R$ 418,61;R$ 0,00;R$ 35,08;R$ 453,69
